11729,23.6844,74.4024, 9.5,G,,
11730,23.6861,74.5375, 9.5,F,,
11732,23.6871,75.5825, 8.6,K,,
11734,23.6873,74.1438,10.3,A,,
11735,23.6940,75.8628,11.2,F,,
11736,23.7026,74.1295, 8.2,B,,
11737,23.7041,78.7970,11.1,K,,
11738,23.7041,76.5647,11.7,A,,
11739,23.7068,78.3658,10.5,G,,
11740,23.7174,73.0607, 9.3,A,,
11741,23.7185,74.0017,10.6,M,,
11742,23.7260,76.0212, 8.4,A,,
11743,23.7268,79.3304,10.6,A,,
11744,23.7276,73.3703, 9.3,F,,
11745,23.7306,72.1465, 9.5,A,,
11748,23.7341,76.2319,10.3,G,,
11750,23.7409,79.3100,10.4,K,,
11751,23.7460,77.9026,11.2,K,,
11752,23.7514,76.6698, 8.4,A,,
11753,23.7558,78.5579, 9.4,G,,
11754,23.7581,74.1566, 9.5,B,,
11755,23.7678,72.4076, 9.5,F,,
11756,23.7701,71.9513, 9.5,F,,
11757,23.7704,79.8724,11.9,K,,
11759,23.7765,78.3237,10.4,K,,
11760,23.7797,72.8939,11.5,K,,
11762,23.7870,77.7403, 9.5,A,,
11763,23.7876,76.2994,11.5,K,,
11764,23.7898,75.2813, 9.9,K,,
11765,23.7945,76.5508,10.1,K,,
11766,23.7952,71.4963, 8.4,K,,
11768,23.7975,76.4585,10.7,K,,
11769,23.7994,78.3761,10.4,F,,
11770,23.8085,79.1722,10.1,G,,
11771,23.8096,76.5070,11.3,F,,
11772,23.8115,74.7915, 8.8,F,,
11773,23.8240,75.7627, 9.6,K,,
11774,23.8293,78.0547,10.7,G,,
11775,23.8401,75.4176,10.3,K,,
11776,23.8408,71.8096, 8.8,F,,
11777,23.8466,79.1458,10.0,F,,
11779,23.8514,78.7393,10.2,F,,
11780,23.8522,75.6195,10.6,K,,
11781,23.8558,78.0502, 9.5,A,,
11782,23.8660,77.5994, 6.5,F,,
11783,23.8660,79.0840,10.5,M,,
11785,23.8708,77.8804, 9.9,F,,
11786,23.8717,78.7721,11.1,K,,
11787,23.8718,76.5466,11.6,K,,
11788,23.8737,75.5446, 7.6,K,,
11789,23.8765,77.6843, 8.9,A,,
11790,23.8796,79.8347, 8.5,A,,
11791,23.8805,75.5130, 9.3,A,,
11792,23.8896,76.8597,10.2,G,,
11793,23.8909,75.3766,10.6,F,,
11795,23.8939,71.4906, 9.0,A,,
11796,23.8941,75.9285, 8.8,A,,
11797,23.8947,76.5826, 8.6,B,,
11798,23.9012,72.7541, 9.0,A,,
11800,23.9093,72.9781, 9.5,F,,
11801,23.9115,78.6234,10.7,K,,
11802,23.9123,76.5485,11.7,M,,
11803,23.9137,74.4101, 6.6,B,,
11804,23.9159,79.7266,10.6,A,,
11805,23.9180,76.7556, 9.9,F,,
11807,23.9196,72.4604, 8.9,B,,
11808,23.9210,74.8739, 8.9,K,,
11810,23.9282,77.9196, 8.7,K,,
11812,23.9329,72.8154, 9.8,A,,
11813,23.9387,74.1378, 8.9,K,,
11814,23.9426,75.8501,10.8,F,,
11815,23.9428,72.0875, 9.6,A,,
11816,23.9449,72.1064, 9.3,F,,
11817,23.9486,72.2924, 9.0,A,,
11818,23.9506,79.7568, 8.2,F,,
11819,23.9556,72.8592, 8.1,B,,
11820,23.9564,76.3144, 8.0,A,,
11821,23.9594,77.5606, 8.7,F,,
11822,23.9595,73.8658, 8.1,F,,
11823,23.9641,76.8038, 9.8,G,,
11824,23.9653,76.2732,11.2,F,,
11827,23.9704,76.2830,11.3,K,,
11828,23.9746,72.5803, 9.6,K,,
11829,23.9753,73.6584,10.5,K,,
11830,23.9775,77.2619, 9.0,G,,
11831,23.9822,78.9858, 9.6,F,,
11832,23.9863,74.8075, 8.0,A,,
11833,23.9901,75.5088, 9.6,F,,
11834,23.9901,73.5301,10.3,F,,
11835,23.9945,72.5589,10.6,G,,
11836,23.9959,77.2987, 9.4,A,,
11837,23.9988,72.6160, 8.8,K,,
13082,1.5794,69.8988,10.6,A,,
13083,1.5795,69.9006, 8.5,K,,
13102,1.6040,69.9525, 9.7,F,,
13134,1.6347,69.4437, 8.9,G,,
13192,1.7132,69.7587, 9.8,B,,
13197,1.7177,69.4612,10.0,K,,
13227,1.7501,69.5025, 8.3,G,,
13276,1.8273,68.9093,10.9,K,,
13277,1.8273,69.1267, 9.8,B,,
13294,1.8605,69.5855, 9.9,A,,
13321,1.9056,69.1821, 8.8,M,,
13340,1.9333,68.6852, 5.0,B,,
13366,1.9708,68.5382, 8.9,K,,
13367,1.9714,69.4445, 9.1,F,,
13378,1.9797,69.0238, 9.8,G,,
13387,1.9882,69.6333, 8.9,A,,
13407,2.0279,68.7806, 9.9,G,,
13427,2.0585,69.5823, 8.1,A,,
13428,2.0625,68.9454, 8.3,A,,
13435,2.0797,68.2089, 9.2,K,,
13443,2.0895,68.6047, 8.3,A,,
13460,2.1183,69.9438, 9.3,G,,
13473,2.1363,69.8812, 9.4,G,,
13475,2.1389,69.7148, 9.8,A,,
13484,2.1563,68.2781, 9.0,A,,
13507,2.2000,69.5014, 9.5,G,,
13514,2.2161,69.3843,10.5,F,,
13515,2.2201,69.7979,10.8,G,,
13516,2.2224,69.3672, 8.3,A,,
13517,2.2244,68.6251,10.5,A,,
13520,2.2263,68.8951,10.2,B,,
13530,2.2407,68.1274, 8.2,F,,
13538,2.2537,67.8992, 8.9,F,,
13540,2.2608,67.4654, 9.1,A,,
13541,2.2615,67.6770, 9.4,F,,
13542,2.2618,67.6723, 8.4,K,,
13545,2.2636,67.5976,10.4,G,,
13552,2.2713,69.2212,10.1,A,,
13565,2.2921,67.8360, 8.8,F,,
13579,2.3239,69.5006,10.4,A,,
13582,2.3273,67.4078, 9.0,A,,
13590,2.3377,68.3493, 9.4,B,,
13598,2.3466,67.4824, 9.7,B,,
13603,2.3560,68.0812, 9.7,B,,
13604,2.3561,69.4350,10.9,A,,
13606,2.3586,69.8028,10.6,K,,
13608,2.3628,68.5419, 8.9,B,,
13612,2.3688,67.7117, 9.7,G,,
13613,2.3694,67.9992, 9.8,K,,
13614,2.3714,69.5029, 9.8,A,,
13615,2.3726,68.9543, 9.8,B,,
13616,2.3732,67.7827, 9.0,G,,
13619,2.3752,69.2425, 9.7,K,,
13622,2.3764,68.4232, 9.5,B,,
13623,2.3777,67.0720, 9.2,A,,
13625,2.3814,68.7619, 8.2,G,,
13626,2.3819,69.0552, 9.8,B,,
13631,2.3906,69.9060, 9.0,G,,
13646,2.4168,66.8439, 8.6,A,,
13649,2.4233,68.5705, 9.6,K,,
13658,2.4408,68.8352,10.6,G,,
13661,2.4460,67.7105, 9.4,F,,
13667,2.4496,68.5520,10.1,F,,
13670,2.4587,68.4626, 9.6,A,,
13671,2.4589,68.1673,10.1,F,,
13679,2.4715,68.6563, 9.0,B,,
13681,2.4727,67.6184,10.4,A,,
13686,2.4932,67.4316, 8.7,A,,
13695,2.4993,68.2258,10.0,F,,
13696,2.5019,68.7673,10.1,B,,
13697,2.5030,67.4154, 9.0,F,,
13699,2.5099,67.5779, 9.1,A,,
13701,2.5135,68.5732, 9.6,A,,
13706,2.5244,67.0800,11.0,K,,
13707,2.5253,69.6395, 9.2,G,,
13709,2.5291,68.4272, 9.9,K,,
13711,2.5318,69.9326,10.6,K,,
13715,2.5378,69.7819,10.5,A,,
13726,2.5574,67.8523, 9.0,G,,
13730,2.5644,67.7722, 9.4,F,,
13732,2.5711,67.4164, 8.0,A,,
13733,2.5732,69.8369, 8.5,A,,
13734,2.5734,69.2278, 8.7,F,,
13735,2.5766,67.7429, 8.5,G,,
13737,2.5791,66.6121,10.1,A,,
13739,2.5801,67.5756, 9.4,A,,
13740,2.5813,67.2695,10.1,K,,
13741,2.5824,67.7417, 9.6,F,,
13742,2.5837,68.9681, 8.7,G,,
13743,2.5854,66.0494, 7.8,K,,
13745,2.5869,69.6796, 8.8,G,,
13746,2.5901,68.0966, 9.3,A,,
13747,2.5918,66.3178, 9.8,G,,
13750,2.5944,69.8623, 9.4,F,,
13752,2.5955,68.3678, 7.3,F,,
13757,2.6047,67.5130, 7.7,F,,
13760,2.6071,69.4520, 9.7,F,,
13763,2.6133,66.9490, 9.7,F,,
13765,2.6203,66.2020, 9.6,A,,
13770,2.6262,69.0569, 8.0,K,,
13771,2.6267,65.7455, 7.1,K,,
13772,2.6276,66.5098, 9.1,A,,
13775,2.6334,69.9997,10.0,F,,
13777,2.6381,69.9300, 9.4,A,,
13778,2.6388,67.4225, 9.2,F,,
13781,2.6398,68.0613, 8.0,F,,
13783,2.6475,69.3041, 8.1,A,,
13790,2.6585,67.6748, 9.1,F,,
13795,2.6672,69.0593, 9.0,A,,
13801,2.6838,65.6448, 9.6,K,,
13802,2.6841,65.6438, 9.5,K,,
13805,2.6864,69.0424,10.4,K,,
13807,2.6936,69.7099, 7.9,B,,
13809,2.6975,68.4696, 8.3,B,,
13810,2.6982,69.4400, 9.9,A,,
13812,2.6998,65.8731, 9.5,F,,
13815,2.7019,67.2384, 8.9,F,,
13819,2.7063,68.0643, 8.2,K,,
13827,2.7184,66.5661,11.6,G,,
13831,2.7253,68.6526, 9.1,B,,
13833,2.7284,69.5643, 8.9,A,,
13836,2.7336,69.5747,10.5,G,,
13838,2.7362,66.2420,10.8,F,,
13839,2.7381,66.2468,10.9,G,,
13843,2.7413,68.6464, 8.3,A,,
13845,2.7426,69.5792, 9.2,A,,
13849,2.7471,67.8246, 5.9,A,,
13850,2.7498,68.4044, 9.4,B,,
13853,2.7616,68.6295, 8.8,A,,
13854,2.7633,65.4154,10.2,A,,
13857,2.7652,65.7264, 8.2,B,,
13858,2.7665,67.8086, 8.5,A,,
13859,2.7698,69.3116, 9.6,F,,
13863,2.7801,67.7337,10.9,K,,
13865,2.7860,65.7218, 8.9,B,,
13866,2.7860,65.8539, 9.4,F,,
13868,2.7914,65.0968,10.7,G,,
13876,2.8041,66.6010, 9.7,F,,
13880,2.8123,68.8670, 9.2,A,,
13882,2.8141,67.3571, 9.0,F,,
13883,2.8148,65.7010, 9.7,G,,
13884,2.8154,69.6343, 6.2,A,,
13885,2.8167,65.9374, 9.7,F,,
13887,2.8237,64.6864, 9.6,F,,
13889,2.8324,66.9380, 9.1,F,,
13890,2.8328,64.6308, 7.8,B,,
13891,2.8362,65.5210, 9.8,G,,
13892,2.8363,69.8727, 9.0,B,,
13894,2.8390,66.0776, 9.6,F,,
13899,2.8449,69.4579, 9.3,A,,
13902,2.8477,68.4377,10.1,F,,
13907,2.8540,68.8312, 9.1,K,,
13909,2.8543,64.7987, 9.1,B,,
13910,2.8591,67.8150, 8.7,A,,
13911,2.8595,65.0476,10.3,K,,
13914,2.8607,67.6540, 9.5,F,,
13916,2.8629,68.0347, 9.6,F,,
13918,2.8663,68.8885, 6.8,F,,
13919,2.8685,65.6352, 7.0,A,,
13925,2.8823,69.8043, 9.9,K,,
13927,2.8829,64.6700, 7.6,F,,
13933,2.8905,68.7509, 9.6,B,,
13937,2.8946,64.4519, 8.2,B,,
13939,2.8956,69.1015, 9.2,G,,
13940,2.8957,64.7186, 9.5,B,,
13944,2.9033,66.2059, 8.7,A,,
13946,2.9071,64.2974, 8.4,F,,
13952,2.9205,67.1507, 9.1,F,,
13954,2.9225,64.1573, 8.3,B,,
13955,2.9240,66.3678, 8.8,F,,
13956,2.9240,67.8043, 9.4,F,,
13959,2.9309,64.3912, 9.8,F,,
13964,2.9334,68.9756, 8.8,A,,
13966,2.9341,65.8071, 7.5,A,,
13967,2.9353,64.1453, 9.6,A,,
13968,2.9402,64.3322, 8.1,K,,
13971,2.9469,68.8359, 8.1,B,,
13972,2.9472,65.8750, 9.5,G,,
13973,2.9488,68.1779, 8.1,G,,
13977,2.9542,64.6667,10.1,G,,
13985,2.9642,68.5400,10.2,F,,
13986,2.9658,63.9961, 9.2,A,,
13987,2.9660,68.5439,10.4,A,,
13989,2.9663,64.4191, 7.4,G,,
13990,2.9668,65.0788, 8.4,A,,
13992,2.9679,63.8847, 9.5,K,,
13993,2.9686,69.1932, 7.0,F,,
13994,2.9726,69.1889,10.3,K,,
13995,2.9759,67.0054,10.2,F,,
14001,2.9839,66.1349, 8.6,A,,
14003,2.9860,67.8988, 9.3,G,,
14004,2.9866,64.2578,11.4,G,,
14005,2.9875,67.5907, 9.2,G,,
14009,2.9950,69.1806,10.4,K,,
14012,3.0046,69.5020, 8.0,A,,
14016,3.0092,66.5253, 9.8,K,,
14017,3.0095,65.8009,10.3,G,,
14019,3.0104,68.6632, 9.7,K,,
14020,3.0159,65.3967, 9.9,F,,
14021,3.0163,65.3976,10.6,A,,
14022,3.0181,67.2270,10.0,F,,
14023,3.0211,66.5777, 9.7,G,,
14024,3.0231,63.3438, 8.7,F,,
14025,3.0262,64.7612, 9.0,B,,
14027,3.0279,64.7120, 9.3,F,,
14028,3.0305,65.3349, 8.7,A,,
14029,3.0315,66.1808,10.3,K,,
14030,3.0316,64.0475, 9.1,B,,
14031,3.0361,65.1643, 8.9,A,,
14032,3.0378,64.3101, 9.9,B,,
14035,3.0412,64.3828, 8.1,A,,
14036,3.0430,69.2288, 9.4,K,,
14037,3.0462,64.4564,11.4,K,,
14038,3.0483,64.8256, 9.0,F,,
14040,3.0531,63.7814, 9.8,A,,
14044,3.0554,65.1620, 9.3,B,,
14045,3.0581,69.8766, 9.0,F,,
14046,3.0595,67.6054,10.3,K,,
14049,3.0644,68.5141, 9.3,F,,
14050,3.0645,67.8645,10.4,K,,
14051,3.0654,66.2173, 9.1,F,,
14052,3.0667,63.6176, 9.2,K,,
14054,3.0703,63.7722, 9.2,G,,
14055,3.0775,63.7630, 8.6,F,,
14056,3.0778,63.7573, 9.8,A,,
14057,3.0790,68.5115,10.7,K,,
14058,3.0791,63.7116, 9.0,F,,
14059,3.0814,66.1637,10.8,G,,
14061,3.0820,62.9910,10.7,F,,
14062,3.0832,68.5342, 9.8,G,,
14063,3.0842,65.1827, 8.8,F,,
14064,3.0868,65.5516, 8.4,F,,
14066,3.0878,63.0294, 7.3,B,,
14067,3.0891,68.9562,10.0,K,,
14068,3.0900,68.2758,10.5,G,,
14071,3.0947,65.1567, 8.0,K,,
14073,3.0999,63.0056, 9.3,F,,
14075,3.1007,64.9099, 9.6,F,,
14076,3.1012,65.4633, 7.8,A,,
14077,3.1028,66.1573, 9.7,F,,
14079,3.1051,66.1755, 9.8,G,,
14080,3.1076,62.8130, 8.3,F,,
14081,3.1137,67.4105, 8.4,G,,
14082,3.1160,67.7369, 9.5,B,,
14083,3.1219,64.0576, 5.8,B,,
14084,3.1276,66.1768,10.8,F,,
14086,3.1294,67.5774, 9.7,G,,
14087,3.1303,62.5360,10.3,K,,
14088,3.1304,64.4292, 9.5,F,,
14089,3.1309,62.6395, 8.2,K,,
14090,3.1321,63.8253, 9.8,G,,
14095,3.1518,67.4836, 9.9,G,,
14096,3.1520,66.9173, 8.9,G,,
14097,3.1537,64.1013,10.3,K,,
14098,3.1556,69.7762, 8.3,A,,
14099,3.1561,64.2997, 7.4,G,,
14103,3.1612,62.9875, 9.3,B,,
14104,3.1620,66.4657, 8.4,A,,
14107,3.1670,63.4911, 9.1,A,,
14108,3.1684,67.0884, 9.2,A,,
14109,3.1698,68.3629, 8.9,A,,
14111,3.1717,65.7423,11.0,K,,
14113,3.1722,68.6968, 9.5,G,,
14114,3.1792,65.0445, 8.8,B,,
14115,3.1805,63.7895, 9.0,A,,
14116,3.1806,63.7876, 8.8,F,,
14118,3.1813,68.0378,10.2,G,,
14119,3.1828,69.2804,10.1,F,,
14121,3.1835,64.8962, 6.7,A,,
14124,3.1881,65.8660, 8.5,A,,
14126,3.1941,68.3805, 9.3,A,,
14128,3.1966,63.1723, 8.6,B,,
14129,3.1971,63.2281, 9.5,B,,
14130,3.1971,63.1369, 9.2,A,,
14131,3.1993,66.7365, 8.8,K,,
14132,3.2008,62.5233, 8.8,B,,
14133,3.2013,64.3576, 7.9,A,,
14134,3.2015,65.0844, 7.8,F,,
14137,3.2064,64.3832, 9.3,F,,
14138,3.2070,62.5508, 8.1,A,,
14139,3.2081,65.8687, 8.4,A,,
14141,3.2131,67.4004, 8.7,G,,
14142,3.2158,63.1867, 8.9,B,,
14145,3.2214,65.8152,10.4,A,,
14146,3.2220,63.2943, 9.6,A,,
14147,3.2226,63.6080, 8.7,B,,
14148,3.2239,63.3519, 9.3,F,,
14149,3.2304,68.5256, 8.4,G,,
14150,3.2336,65.8573, 9.6,F,,
14152,3.2369,66.2351, 8.9,A,,
14153,3.2398,62.3166,10.6,A,,
14154,3.2406,67.2427,10.1,F,,
14156,3.2426,61.7158, 7.5,A,,
14158,3.2458,67.5322, 9.9,F,,
14159,3.2471,66.2278, 8.8,F,,
14160,3.2481,63.8726, 8.7,A,,
14161,3.2524,63.9581, 8.7,B,,
14162,3.2559,68.3775,10.4,K,,
14167,3.2630,64.9114, 8.3,F,,
14168,3.2637,61.9653,10.1,A,,
14169,3.2646,62.8589,10.1,A,,
14173,3.2708,67.9703,10.1,A,,
14176,3.2736,66.3802, 6.6,A,,
14177,3.2741,66.4907, 9.7,F,,
14179,3.2746,69.3334, 9.1,G,,
14180,3.2777,69.9790, 7.9,A,,
14182,3.2796,66.3314, 9.7,F,,
14184,3.2827,61.2949,10.2,A,,
14186,3.2836,62.4392,10.8,F,,
14188,3.2851,67.0909, 8.4,A,,
14189,3.2858,67.0766, 9.9,A,,
14190,3.2877,65.1196, 9.2,G,,
14192,3.2910,61.7290, 9.7,K,,
14193,3.2916,64.7137, 9.7,F,,
14194,3.2921,65.6585, 6.4,A,,
14195,3.2933,63.2306, 9.9,K,,
14196,3.2938,69.4601, 8.0,A,,
14197,3.2942,64.2056,10.5,A,,
14198,3.2949,69.0405,10.5,A,,
14199,3.2950,62.3533, 8.6,F,,
14201,3.2959,64.1987, 9.9,K,,
14202,3.2984,63.2279,10.3,G,,
14203,3.3055,65.5424, 9.6,G,,
14204,3.3119,64.9077, 8.6,B,,
14205,3.3142,69.3656, 9.8,A,,
14206,3.3163,62.5512, 9.4,K,,
14207,3.3191,61.1880,11.0,A,,
14208,3.3213,62.6922, 9.7,F,,
14209,3.3248,63.3706, 9.0,A,,
14210,3.3261,69.4155, 9.8,A,,
14211,3.3265,67.2376, 8.4,F,,
14212,3.3291,69.1684,10.4,M,,
14213,3.3295,69.4563,10.4,F,,
14214,3.3301,61.7459,10.3,K,,
14215,3.3302,61.9361, 9.7,B,,
14216,3.3323,68.3183,10.3,M,,
14217,3.3331,65.6522, 4.6,B,,
14218,3.3352,67.0196,10.2,K,,
14219,3.3353,69.7314, 6.6,A,,
14220,3.3365,62.4729, 9.2,B,,
14221,3.3370,68.3423, 9.5,F,,
14222,3.3379,62.5198,10.5,K,,
14223,3.3413,67.2437,10.3,K,,
14224,3.3420,60.7846,10.2,F,,
14225,3.3430,61.2604, 8.5,G,,
14226,3.3473,67.7561, 8.1,F,,
14228,3.3483,68.4571, 8.1,K,,
14229,3.3489,66.9109,10.1,A,,
14230,3.3553,61.9992, 6.6,B,,
14231,3.3569,63.6793, 9.7,A,,
14232,3.3585,67.5914, 8.9,A,,
14233,3.3628,68.5003, 9.4,F,,
14234,3.3652,67.1613, 9.6,K,,
14235,3.3663,65.1355, 8.9,K,,
14236,3.3680,62.7414, 8.0,F,,
14237,3.3682,65.0248, 9.3,K,,
14238,3.3687,62.7387,10.3,G,,
14239,3.3693,65.9409, 9.6,F,,
14240,3.3696,62.6925, 8.9,A,,
14241,3.3697,66.7655,10.2,K,,
14242,3.3703,65.3150, 8.8,A,,
14243,3.3707,61.4527,10.4,K,,
14244,3.3724,62.7297, 7.6,A,,
14245,3.3729,66.6601,10.1,G,,
14246,3.3772,68.7110,10.3,F,,
14247,3.3774,61.5164, 9.7,G,,
14248,3.3801,65.1990, 8.7,A,,
14250,3.3826,60.6571, 9.5,A,,
14251,3.3827,66.1995, 9.5,A,,
14252,3.3836,69.0588,10.0,A,,
14253,3.3847,62.5858,11.0,G,,
14254,3.3858,67.1672, 9.6,K,,
14255,3.3886,62.3551,10.4,K,,
14256,3.3888,61.2862, 7.9,F,,
14257,3.3896,62.2387,10.1,B,,
14258,3.3904,62.3775,10.0,K,,
14259,3.3910,66.6399, 9.5,G,,
14260,3.3928,60.7426, 9.7,A,,
14261,3.3930,61.4059,10.3,K,,
14262,3.3932,66.3804,10.6,F,,
14263,3.3943,67.1312,10.0,A,,
14264,3.3959,62.7467, 9.7,F,,
14265,3.3987,69.9512,10.2,F,,
14266,3.4040,61.5387, 7.9,B,,
14267,3.4080,65.2554, 8.7,G,,
14268,3.4112,68.3331,10.3,G,,
14269,3.4113,64.5860, 5.2,K,,
14270,3.4126,64.6894,10.3,A,,
14271,3.4135,65.4578, 8.7,F,,
14272,3.4140,65.4114,10.4,F,,
14273,3.4151,67.1533, 8.9,A,,
14274,3.4167,67.2991, 9.0,B,,
14275,3.4176,60.2530, 9.9,B,,
14276,3.4196,62.1215, 9.1,F,,
14277,3.4202,61.7880,11.1,F,,
14278,3.4212,60.4837, 7.9,B,,
14279,3.4227,62.4850, 7.8,A,,
14280,3.4254,62.9465, 9.3,K,,
14281,3.4300,61.4486, 8.9,K,,
14282,3.4306,62.8422,10.5,K,,
14283,3.4319,69.1535, 8.5,F,,
14284,3.4336,63.9377, 9.3,F,,
14285,3.4398,67.9799,10.3,K,,
14286,3.4404,61.0375,10.2,G,,
14287,3.4428,60.3255, 9.2,A,,
14288,3.4428,60.2816, 8.0,G,,
14289,3.4430,63.1952, 8.1,G,,
14290,3.4433,62.2771,10.1,F,,
14291,3.4437,64.2491, 9.4,A,,
14292,3.4437,62.2614,10.8,G,,
14293,3.4462,68.8662,10.4,G,,
14294,3.4468,60.4050, 7.5,A,,
14295,3.4480,66.2110, 8.3,K,,
14296,3.4481,68.8510,10.7,K,,
14297,3.4519,63.8163, 9.0,A,,
14298,3.4545,62.0255, 9.5,B,,
14299,3.4570,62.6754,11.0,K,,
14300,3.4576,62.2492,10.6,K,,
14301,3.4625,69.7187, 9.4,A,,
14302,3.4709,65.2811, 9.4,F,,
14303,3.4711,65.0914,10.4,F,,
14304,3.4732,60.2558, 6.4,B,,
14305,3.4754,61.5672,11.5,M,,
14306,3.4775,62.4930, 8.2,B,,
14307,3.4817,69.2828, 7.8,F,,
14308,3.4824,65.8066, 9.2,G,,
14309,3.4825,61.5826, 9.8,K,,
14310,3.4852,60.5606, 9.5,G,,
14311,3.4874,62.3988,10.5,F,,
14312,3.4887,64.4153, 9.6,G,,
14313,3.4894,64.4191, 9.8,F,,
14314,3.4903,69.4598, 7.6,A,,
14315,3.4948,63.6798, 9.2,A,,
14316,3.4984,65.0606, 9.9,A,,
14317,3.4986,61.6694, 9.3,B,,
14318,3.5020,63.1254, 9.2,B,,
14319,3.5036,68.4336, 8.2,B,,
14320,3.5042,60.0227, 8.5,F,,
14321,3.5065,68.5439, 9.8,K,,
14322,3.5067,69.1281,10.3,F,,
14323,3.5072,61.6823,10.8,K,,
14324,3.5149,67.5639,10.8,K,,
14325,3.5192,69.7566, 9.4,F,,
14326,3.5203,68.7158, 9.8,K,,
14327,3.5215,66.7301,10.2,G,,
14328,3.5224,68.3233, 9.3,A,,
14329,3.5257,61.9281, 9.9,F,,
14330,3.5263,60.1046,11.4,K,,
14331,3.5283,69.7053,10.2,G,,
14332,3.5290,69.9555, 9.1,F,,
14333,3.5298,61.8586,10.9,K,,
14334,3.5298,61.9671, 9.9,K,,
14335,3.5325,67.4251, 8.5,K,,
14336,3.5337,67.5856, 8.3,F,,
14337,3.5337,67.5917, 9.3,A,,
14338,3.5351,66.3021, 8.6,K,,
14339,3.5357,62.2680, 8.1,K,,
14340,3.5373,67.3975,10.1,K,,
14341,3.5378,62.5407, 8.4,B,,
14342,3.5389,60.9534, 9.5,B,,
14343,3.5394,63.8186, 9.2,B,,
14344,3.5415,62.4585, 8.9,B,,
14345,3.5420,67.4030,11.1,K,,
14346,3.5443,68.7147, 8.9,A,,
14347,3.5459,61.2491, 9.5,G,,
14348,3.5463,60.7153,10.3,M,,
14349,3.5472,68.3851, 9.2,A,,
14350,3.5538,62.4296, 9.0,A,,
14351,3.5549,60.9200,10.0,K,,
14352,3.5559,62.2301, 8.2,A,,
14353,3.5573,65.5520, 7.4,A,,
14354,3.5575,61.6842, 9.3,B,,
14355,3.5594,62.1622, 8.2,A,,
14356,3.5619,68.7598, 8.9,G,,
14357,3.5630,63.4410, 8.2,B,,
14358,3.5654,60.3192, 8.9,K,,
14359,3.5664,61.6336, 9.1,A,,
14360,3.5667,64.4489, 9.1,B,,
14361,3.5678,60.7255,11.2,K,,
14362,3.5704,64.2708, 8.9,G,,
14363,3.5740,63.1680,11.1,G,,
14364,3.5770,62.6598, 8.5,A,,
14365,3.5774,63.8890, 8.0,B,,
14366,3.5789,66.8238, 9.6,A,,
14367,3.5808,60.1621, 9.0,A,,
14368,3.5810,69.5994,10.7,G,,
14369,3.5818,67.2802, 8.9,A,,
14370,3.5836,60.0413, 6.9,F,,
14371,3.5839,62.5252, 9.3,K,,
14372,3.5877,68.7811, 8.7,A,,
14373,3.5888,64.8581, 9.2,A,,
14374,3.5898,64.2298, 9.5,F,,
14375,3.5901,62.2829, 9.0,A,,
14376,3.5960,61.1708, 8.1,B,,
14377,3.5970,64.2235, 8.3,B,,
14378,3.6011,63.2881, 8.7,K,,
14379,3.6016,68.9442,10.3,K,,
14380,3.6027,61.1414,11.0,M,,
14381,3.6027,63.3363,10.1,K,,
14382,3.6030,60.5780, 9.6,A,,
14383,3.6072,67.9522, 8.4,F,,
14384,3.6106,60.2656,11.4,K,,
14385,3.6141,61.0415, 9.0,B,,
14386,3.6156,69.6282,10.9,K,,
14387,3.6189,65.3535, 8.6,F,,
14388,3.6198,68.1556,10.2,A,,
14389,3.6223,62.9344, 8.0,A,,
14390,3.6228,69.5018, 9.1,B,,
14391,3.6261,65.8076, 9.1,K,,
14392,3.6281,60.6603,10.2,F,,
14393,3.6284,60.7085, 9.5,A,,
14394,3.6331,67.9946, 8.7,G,,
14395,3.6352,69.0632,10.1,G,,
14396,3.6378,68.7936,10.6,K,,
14397,3.6382,64.2427, 9.2,K,,
14398,3.6405,69.2839,10.2,A,,
14399,3.6416,62.0507, 9.9,F,,
14400,3.6423,69.4868,10.1,G,,
14401,3.6520,65.6600, 7.8,A,,
14402,3.6539,66.6612, 9.4,K,,
14403,3.6569,61.3230, 9.0,K,,
14404,3.6578,67.4877, 9.1,B,,
14405,3.6579,60.8103,10.4,K,,
14406,3.6584,65.2872,10.1,G,,
14407,3.6590,64.8050, 8.5,B,,
14408,3.6599,66.3420, 9.3,F,,
14409,3.6610,63.1450, 8.5,F,,
14410,3.6635,68.3061,10.4,K,,
14411,3.6639,63.1638,10.2,G,,
14412,3.6654,60.2826, 9.0,A,,
14413,3.6663,63.8704, 7.6,F,,
14414,3.6663,64.2853, 7.9,F,,
14415,3.6668,62.3859,10.3,K,,
14416,3.6681,63.8746, 8.6,G,,
14417,3.6686,60.1873,10.9,K,,
14418,3.6690,69.7136, 8.9,A,,
14419,3.6698,68.8424,10.4,G,,
14420,3.6700,68.2693,10.4,K,,
14421,3.6715,66.3137, 9.3,F,,
14422,3.6721,69.0673, 9.8,F,,
14423,3.6722,61.8439, 9.5,B,,
14424,3.6744,64.9493, 9.7,G,,
14425,3.6750,63.6900, 9.2,A,,
14426,3.6779,66.9495, 8.8,F,,
14427,3.6788,66.6621,10.5,K,,
14428,3.6789,60.1890,11.0,A,,
14429,3.6794,60.1182, 9.7,K,,
14430,3.6822,67.5307, 9.6,F,,
14431,3.6823,62.3994, 9.2,A,,
14432,3.6849,60.6577,10.1,A,,
14433,3.6850,61.0515, 8.6,F,,
14434,3.6850,60.6566,10.1,A,,
