1041,3.4724,33.8075, 5.61,A,,
1043,3.5031,59.3661, 6.13,A,,
1044,3.4895,49.5089, 4.67,B,,
1046,3.5001,55.4519, 5.09,A,,
1047,3.4906,46.9378, 6.24,B,,
1048,3.4741,22.8042, 6.03,K,,
1051,3.5103,48.1036, 5.82,B,,
1052,3.5096,47.9953, 4.36,K,,
1055,3.5868,73.3469, 6.57,A,,
1056,3.5248,49.2097, 6.29,A,,
1059,3.5303,49.4008, 6.39,B,,
1061,3.5068,11.3364, 5.14,A,,
1063,3.5357,48.0236, 5.47,B,,
1065,3.5224,27.5719, 5.96,A,,
1066,3.5146,12.9367, 4.11,K,,
1068,3.5589,58.7650, 6.40,A,,
1069,3.5406,46.0569, 5.31,F,,
1071,3.5614,57.8689, 6.37,F,,
1072,3.5442,44.8556, 6.41,B,,
1073,3.5608,54.9747, 5.98,A,,
1074,3.5444,35.4617, 5.90,B,,
1077,3.5836,60.0411, 6.46,F,,
1078,3.5597,39.8994, 5.81,A,,
1080,3.6569,75.7397, 6.27,G,,
1085,3.5690,17.8328, 6.17,K,,
1086,3.5741,24.4644, 5.92,A,,
1087,3.6082,48.1928, 4.23,B,,
1094,3.6388,56.9328, 6.30,B,,
1097,3.6334,42.5831, 6.42,B,,
1102,3.6299,15.4308, 6.39,A,,
1103,3.6500,20.9158, 6.50,A,,
1105,3.7026,63.2167, 5.10,S,,
1107,4.1671,86.6261, 5.86,F,,
1110,3.6571,16.5367, 6.16,K,,
1112,3.7119,59.9694, 5.76,K,,
1113,3.6855,37.5800, 5.57,B,,
1118,3.6795,25.3294, 6.11,A,,
1122,3.7154,47.7875, 3.01,B,,
1123,3.7063,33.9650, 4.97,B,,
1124,3.7669,67.2017, 5.80,F,,
1126,3.7053,19.7003, 5.69,B,,
1127,3.7351,48.5236, 6.06,K,,
1129,3.7673,63.3450, 4.80,G,,
1130,3.7447,46.0997, 6.11,A,,
1131,3.7386,32.2883, 3.83,B,,
1132,3.7298,19.6650, 6.14,G,,
1133,3.7421,36.4600, 5.59,A,,
1135,3.7532,42.5786, 3.77,F,,
1137,3.7411,20.9286, 6.10,A,,
1138,3.8205,70.8711, 5.44,A,,
1140,3.7467,24.2894, 5.46,B,,
1141,3.7665,45.6819, 5.66,B,,
1142,3.7479,24.1133, 3.70,B,,
1144,3.7527,24.8392, 5.64,B,,
1145,3.7535,24.4672, 4.30,B,,
1147,3.7923,55.9225, 6.10,B,,
1148,3.8393,71.3322, 4.63,A,,
1149,3.7638,24.3678, 3.87,B,,
1151,3.7651,24.5547, 5.76,B,,
1152,3.7675,24.5281, 6.43,A,,
1155,3.8253,65.5261, 4.47,M,,
1156,3.7721,23.9483, 4.18,B,,
1158,3.8269,63.2972, 5.85,A,,
1160,3.8051,50.7367, 6.14,B,,
1161,3.8221,57.1181, 6.46,A,,
1163,3.7979,33.6000, 6.57,B,,
1164,3.7969,32.1950, 6.25,G,,
1165,3.7914,24.1050, 2.87,B,,
1166,3.8616,68.5075, 6.32,B,,
1170,3.8189,43.9631, 6.02,A,,
1172,3.8058,23.4211, 5.45,B,,
1176,3.8346,44.9678, 5.66,G,,
1177,3.8257,33.0914, 5.11,A,,
1178,3.8194,24.0533, 3.63,B,,
1180,3.8198,24.1367, 5.09,B,,
1183,3.8287,23.7117, 6.17,B,,
1185,3.8319,22.2444, 6.07,B,,
1188,3.8386,25.5794, 5.26,A,,
1191,3.8649,34.3592, 5.77,B,,
1192,3.8954,57.9750, 5.80,A,,
1193,3.8602,22.0317, 6.83,K,,
1196,3.9417,71.8217, 6.34,A,,
1197,3.8679,31.1683, 6.25,A,,
1198,3.8941,48.6506, 5.76,K,,
1201,3.8861,17.3269, 5.97,F,,
1203,3.9022,31.8836, 2.85,B,,
1204,3.9571,63.0722, 5.03,B,,
1205,3.9523,61.1089, 5.00,K,,
1207,3.9328,47.8714, 5.37,B,,
1209,3.9231,31.0458, 6.10,O,,
1210,3.9435,50.6953, 5.28,F,,
1215,3.9413,35.0811, 5.49,B,,
1218,3.9478,22.4781, 5.63,F,,
1220,3.9642,40.0103, 2.89,B,,
1221,3.9511,23.1756, 6.06,B,,
1222,3.9573,24.4619, 6.16,K,,
1223,3.9675,34.8144, 6.53,A,,
1226,3.9748,38.8403, 6.30,K,,
1228,3.9828,35.7911, 4.04,O,,
1229,3.9944,38.8206, 6.38,A,,
1230,4.1674,80.6986, 5.10,G,,
1234,4.0207,36.9900, 6.41,A,,
1237,4.0103,17.2967, 6.32,A,,
1238,4.0136,18.1939, 5.89,F,,
1241,4.1009,68.6800, 5.87,K,,
1242,4.0742,59.1556, 5.06,F,,
1248,4.1108,65.5208, 6.17,A,,
1252,4.0727,24.1058, 5.47,G,,
1255,4.1102,54.0086, 6.31,K,,
1256,4.0782,22.0819, 4.36,K,,
1260,4.1309,62.3300, 6.99,B,,
1261,4.1097,50.3514, 4.29,A,,
1262,4.0889,22.0089, 5.90,G,,
1268,4.1101,27.6000, 5.20,B,,
1269,4.1168,29.0014, 5.23,F,,
1270,4.1577,59.9081, 6.28,G,,
1273,4.1444,47.7125, 4.04,B,,
1276,4.1562,54.8289, 6.18,F,,
1277,4.1376,37.7278, 6.09,K,,
1278,4.1435,38.0397, 5.51,F,,
1281,4.2291,72.1264, 6.03,K,,
1282,4.2143,68.5017, 6.32,K,,
1283,4.1528,19.6092, 5.50,K,,
1286,4.1831,33.5867, 5.72,K,,
1287,4.1805,26.4808, 5.41,F,,
1289,4.4703,83.8078, 5.57,B,,
1296,4.2505,57.4603, 6.08,A,,
1297,4.2142,22.4136, 6.12,B,,
1301,4.2332,37.9669, 6.45,G,,
1303,4.2483,48.4094, 4.14,G,,
1304,4.5000,83.3406, 5.46,G,,
1305,4.2816,61.8503, 5.70,B,,
1306,4.2481,40.4836, 4.71,G,,
1313,4.2856,57.8606, 5.71,K,,
1314,4.2786,53.6119, 5.19,A,,
1317,4.4508,80.8242, 5.43,G,,
1324,4.3041,50.2956, 4.61,A,,
1327,4.3445,65.1406, 5.27,G,,
1328,4.3023,42.1411, 6.22,B,,
1329,4.2877,20.5786, 4.94,A,,
1330,4.3204,50.0489, 5.45,A,,
1331,4.3064,21.5792, 5.65,F,,
1333,4.3365,50.9208, 5.55,B,,
1335,4.3632,60.7356, 5.39,M,,
1337,4.3373,41.8081, 5.92,K,,
1339,4.3239,21.1422, 5.35,B,,
1341,4.3269,21.7736, 5.38,A,,
1342,4.3644,56.5067, 5.88,A,,
1343,4.3402,34.5667, 4.93,G,,
1344,4.3361,31.9533, 6.16,K,,
1348,4.3392,27.3508, 4.95,K,,
1350,4.3592,46.4989, 4.85,B,,
1352,4.3827,59.6164, 6.19,A,,
1369,4.3764,25.6292, 5.37,B,,
1370,4.3730,20.8214, 5.91,M,,
1371,4.3933,42.4281, 6.23,A,,
1375,4.3923,20.9822, 5.99,B,,
1377,4.4081,34.1306, 5.73,B,,
1378,4.3999,24.3011, 6.36,B,,
1379,4.4104,33.9597, 5.76,F,,
1382,4.4503,57.5853, 6.32,A,,
